codigo;Data;Visita OTIF;OT;IF;OTIF
0296708;21/03/2024;0001-0034593-21/03/2024-532281;Não;Sim;Não
0296708;21/03/2024;0001-0034607-21/03/2024-532299;Não;Sim;Não
0296708;21/03/2024;0001-0034611-21/03/2024-532291;Não;Sim;Não
0296708;21/03/2024;0001-0034620-21/03/2024-532300;Não;Sim;Não
0296708;21/03/2024;0001-0034638-21/03/2024-532285;Não;Sim;Não
0296708;21/03/2024;0001-0034651-21/03/2024-532304;Não;Sim;Não
0296708;21/03/2024;0001-0034659-21/03/2024-532292;Não;Sim;Não
0296708;21/03/2024;0001-0034676-21/03/2024-532301;Não;Sim;Não
0296708;21/03/2024;0001-0034686-21/03/2024-532280;Não;Sim;Não
0296708;21/03/2024;0001-0034690-21/03/2024-532285;Não;Sim;Não
0296708;21/03/2024;0001-0034702-21/03/2024-532282;Não;Sim;Não
0296708;21/03/2024;0001-0034706-21/03/2024-532296;Não;Sim;Não
0296708;21/03/2024;0001-0034721-21/03/2024-532307;Não;Sim;Não
0296708;21/03/2024;0001-0034727-21/03/2024-532296;Não;Sim;Não
0296708;21/03/2024;0001-0034733-21/03/2024-532261;Não;Sim;Não
0296708;21/03/2024;0001-0034737-21/03/2024-532301;Não;Sim;Não
0296708;21/03/2024;0001-0034780-21/03/2024-532277;Não;Não;Não
0296708;21/03/2024;0001-0034789-21/03/2024-532281;Não;Não;Não
0296708;21/03/2024;0001-0034820-21/03/2024-532256;Não;Sim;Não
0296708;21/03/2024;0001-0034822-21/03/2024-532304;Não;Sim;Não
0296708;21/03/2024;0001-0034835-21/03/2024-532283;Não;Não;Não
0296708;21/03/2024;0001-0034837-21/03/2024-532263;Não;Sim;Não
0296708;21/03/2024;0001-0034839-21/03/2024-532295;Não;Sim;Não
0296708;21/03/2024;0001-0034865-21/03/2024-532261;Não;Sim;Não
0296708;21/03/2024;0001-0034895-21/03/2024-532288;Não;Sim;Não
0296708;21/03/2024;0001-0034918-21/03/2024-532274;Não;Sim;Não
0296708;21/03/2024;0001-0034925-21/03/2024-532278;Não;Sim;Não
0296708;21/03/2024;0001-0034964-21/03/2024-532284;Não;Sim;Não
0296708;21/03/2024;0001-0035012-21/03/2024-532269;Não;Sim;Não
0296708;21/03/2024;0001-0035055-21/03/2024-532269;Não;Sim;Não
0296708;21/03/2024;0001-0035069-21/03/2024-532256;Não;Sim;Não
0296708;21/03/2024;0001-0035110-21/03/2024-532294;Não;Sim;Não
0296708;21/03/2024;0001-0035116-21/03/2024-532303;Não;Sim;Não
0296708;21/03/2024;0001-0035130-21/03/2024-532284;Não;Sim;Não
0296708;21/03/2024;0001-0035145-21/03/2024-532273;Não;Sim;Não
0296708;21/03/2024;0001-0035158-21/03/2024-532262;Não;Sim;Não
0296708;21/03/2024;0001-0035164-21/03/2024-532268;Não;Sim;Não
0296708;21/03/2024;0001-0035175-21/03/2024-532294;Não;Sim;Não
0296708;21/03/2024;0001-0035177-21/03/2024-532297;Não;Sim;Não
0296708;21/03/2024;0001-0035206-21/03/2024-532262;Não;Sim;Não
0296708;21/03/2024;0001-0035207-21/03/2024-532275;Não;Sim;Não
0296708;21/03/2024;0001-0035247-21/03/2024-532270;Não;Sim;Não
0296708;21/03/2024;0001-0035251-21/03/2024-532254;Não;Sim;Não
0296708;21/03/2024;0001-0035255-21/03/2024-532294;Não;Sim;Não
0296708;21/03/2024;0001-0035294-21/03/2024-532260;Não;Sim;Não
0296708;21/03/2024;0001-0035298-21/03/2024-532295;Não;Sim;Não
0296708;21/03/2024;0001-0035326-21/03/2024-532255;Não;Sim;Não
0296708;21/03/2024;0001-0035348-21/03/2024-532259;Não;Sim;Não
0296708;21/03/2024;0001-0035413-21/03/2024-532268;Não;Sim;Não
0296708;21/03/2024;0001-0035426-21/03/2024-532311;Não;Sim;Não
0296708;21/03/2024;0001-0035431-21/03/2024-532286;Não;Sim;Não
0296708;21/03/2024;0001-0035446-21/03/2024-532262;Não;Sim;Não
0296708;21/03/2024;0001-0035459-21/03/2024-532294;Não;Sim;Não
0296708;21/03/2024;0001-0035465-21/03/2024-532263;Não;Sim;Não
0296708;21/03/2024;0001-0035475-21/03/2024-532278;Não;Sim;Não
0296708;21/03/2024;0001-0035508-21/03/2024-532300;Não;Sim;Não
0296708;21/03/2024;0001-0035514-21/03/2024-532268;Não;Não;Não
0296708;21/03/2024;0001-0035611-21/03/2024-532301;Não;Não;Não
0296708;21/03/2024;0001-0035633-21/03/2024-532299;Não;Sim;Não
0296708;21/03/2024;0001-0035642-21/03/2024-532271;Não;Sim;Não
0296708;21/03/2024;0001-0035645-21/03/2024-532271;Não;Sim;Não
0296708;21/03/2024;0001-0035647-21/03/2024-532292;Não;Sim;Não
0296708;21/03/2024;0001-0035673-21/03/2024-532302;Não;Sim;Não
0296708;21/03/2024;0001-0035676-21/03/2024-532236;Não;Sim;Não
0296708;21/03/2024;0001-0035704-21/03/2024-532278;Não;Sim;Não
0296708;21/03/2024;0001-0035707-21/03/2024-532292;Não;Sim;Não
0296708;21/03/2024;0001-0035736-21/03/2024-532263;Não;Sim;Não
0296708;21/03/2024;0001-0035762-21/03/2024-532259;Não;Sim;Não
0296708;21/03/2024;0001-0035774-21/03/2024-532291;Não;Sim;Não
0296708;21/03/2024;0001-0035775-21/03/2024-532257;Não;Sim;Não
0296708;21/03/2024;0001-0035779-21/03/2024-532271;Não;Sim;Não
0296708;21/03/2024;0001-0035786-21/03/2024-532271;Não;Sim;Não
0296708;21/03/2024;0001-0035787-21/03/2024-532297;Não;Sim;Não
0296708;21/03/2024;0001-0035788-21/03/2024-532271;Não;Não;Não
0296708;21/03/2024;0001-0035837-21/03/2024-532268;Não;Sim;Não
0296708;21/03/2024;0001-0035845-21/03/2024-532252;Não;Sim;Não
0296708;21/03/2024;0001-0035850-21/03/2024-532257;Não;Sim;Não
0296708;21/03/2024;0001-0035890-21/03/2024-532271;Não;Sim;Não
0296708;21/03/2024;0001-0035892-21/03/2024-532271;Não;Sim;Não
0296708;21/03/2024;0001-0035893-21/03/2024-532253;Não;Sim;Não
0296708;21/03/2024;0001-0035894-21/03/2024-532268;Não;Sim;Não
0296708;21/03/2024;0001-0035898-21/03/2024-532253;Não;Sim;Não
0296708;21/03/2024;0001-0035899-21/03/2024-532271;Não;Sim;Não
0296708;21/03/2024;0001-0035902-21/03/2024-532271;Não;Não;Não
0296708;21/03/2024;0001-0035926-21/03/2024-532279;Não;Não;Não
0296708;21/03/2024;0001-0035939-21/03/2024-532296;Não;Sim;Não
0296708;21/03/2024;0001-0035954-21/03/2024-532286;Não;Sim;Não
0296708;21/03/2024;0001-0035968-21/03/2024-532262;Não;Sim;Não
0296708;21/03/2024;0001-0035998-21/03/2024-532279;Não;Sim;Não
0296708;21/03/2024;0001-0036007-21/03/2024-532259;Não;Sim;Não
0296708;21/03/2024;0001-0036012-21/03/2024-532251;Não;Não;Não
0296708;21/03/2024;0001-0036034-21/03/2024-532263;Não;Sim;Não
0296708;21/03/2024;0001-0036036-21/03/2024-532280;Não;Não;Não
0296708;21/03/2024;0001-0036039-21/03/2024-532252;Não;Sim;Não
0296708;21/03/2024;0001-0036040-21/03/2024-532284;Não;Sim;Não
0296708;21/03/2024;0001-0036042-21/03/2024-532299;Não;Sim;Não
0296708;21/03/2024;0001-0036043-21/03/2024-532299;Não;Sim;Não
0296708;21/03/2024;0001-0036049-21/03/2024-532287;Não;Sim;Não
0296708;21/03/2024;0001-0036065-21/03/2024-532301;Não;Sim;Não
0296708;21/03/2024;0001-0036070-21/03/2024-532297;Não;Sim;Não
0296708;21/03/2024;0001-0036076-21/03/2024-532273;Não;Sim;Não
0296708;21/03/2024;0001-0036090-21/03/2024-532298;Não;Sim;Não
0296708;21/03/2024;0001-0036091-21/03/2024-532257;Não;Sim;Não
0296708;21/03/2024;0001-0036105-21/03/2024-532281;Não;Sim;Não
0296708;21/03/2024;0001-0036109-21/03/2024-532297;Não;Sim;Não
0296708;21/03/2024;0001-0036160-21/03/2024-532287;Não;Sim;Não
0296708;21/03/2024;0001-0036162-21/03/2024-532271;Não;Sim;Não
0296708;21/03/2024;0001-0036176-21/03/2024-532262;Não;Sim;Não
0296708;21/03/2024;0001-0036205-21/03/2024-532254;Não;Sim;Não
0296708;21/03/2024;0001-0036239-21/03/2024-532284;Não;Sim;Não
0296708;21/03/2024;0001-0036244-21/03/2024-532279;Não;Sim;Não
0296708;21/03/2024;0001-0036286-21/03/2024-532281;Não;Sim;Não
0296708;21/03/2024;0001-0036293-21/03/2024-532255;Não;Sim;Não
0296708;21/03/2024;0001-0036297-21/03/2024-532252;Não;Sim;Não
0296708;21/03/2024;0001-0036300-21/03/2024-532292;Não;Sim;Não
0296708;21/03/2024;0001-0036344-21/03/2024-532252;Não;Sim;Não
0296708;21/03/2024;0001-0036391-21/03/2024-532299;Não;Sim;Não
0296708;21/03/2024;0001-0036397-21/03/2024-532304;Não;Não;Não
0296708;21/03/2024;0001-0036403-21/03/2024-532311;Não;Sim;Não
0296708;21/03/2024;0001-0036421-21/03/2024-532302;Não;Sim;Não
0296708;21/03/2024;0001-0036424-21/03/2024-532291;Não;Sim;Não
0296708;21/03/2024;0001-0036476-21/03/2024-532300;Não;Sim;Não
0296708;21/03/2024;0001-0036478-21/03/2024-532256;Não;Sim;Não
0296708;21/03/2024;0001-0036483-21/03/2024-532294;Não;Sim;Não
0296708;21/03/2024;0001-0036485-21/03/2024-532277;Não;Sim;Não
0296708;21/03/2024;0001-0036506-21/03/2024-532264;Não;Sim;Não
0296708;21/03/2024;0001-0036510-21/03/2024-532295;Não;Sim;Não
0296708;21/03/2024;0001-0036513-21/03/2024-532287;Não;Sim;Não
0296708;21/03/2024;0001-0036531-21/03/2024-532311;Não;Sim;Não
0296708;21/03/2024;0001-0036548-21/03/2024-532277;Não;Sim;Não
0296708;21/03/2024;0001-0036592-21/03/2024-532255;Não;Sim;Não
0296708;21/03/2024;0001-0036593-21/03/2024-532295;Não;Sim;Não
0296708;21/03/2024;0001-0036596-21/03/2024-532268;Não;Sim;Não
0296708;21/03/2024;0001-0036616-21/03/2024-532279;Não;Sim;Não
0296708;21/03/2024;0001-0036636-21/03/2024-532263;Não;Sim;Não
0296708;21/03/2024;0001-0036641-21/03/2024-532255;Não;Sim;Não
0296708;21/03/2024;0001-0036643-21/03/2024-532288;Não;Sim;Não
0296708;21/03/2024;0001-0036696-21/03/2024-532263;Não;Sim;Não
0296708;21/03/2024;0001-0036706-21/03/2024-532306;Não;Sim;Não
0296708;21/03/2024;0001-0036709-21/03/2024-532281;Não;Sim;Não
0296708;21/03/2024;0001-0036710-21/03/2024-532276;Não;Sim;Não
0296708;21/03/2024;0001-0036711-21/03/2024-532273;Não;Sim;Não
0296708;21/03/2024;0001-0036742-21/03/2024-532302;Não;Sim;Não
0296708;21/03/2024;0001-0036780-21/03/2024-532306;Não;Sim;Não
0296708;21/03/2024;0001-0036884-21/03/2024-532282;Não;Sim;Não
0296708;21/03/2024;0001-0036886-21/03/2024-532287;Não;Sim;Não
0296708;21/03/2024;0001-0036888-21/03/2024-532291;Não;Sim;Não
0296708;21/03/2024;0001-0036931-21/03/2024-532260;Não;Sim;Não
0296708;21/03/2024;0001-0036942-21/03/2024-532295;Não;Sim;Não
0296708;21/03/2024;0001-0036943-21/03/2024-532282;Não;Sim;Não
0296708;21/03/2024;0001-0036948-21/03/2024-532259;Não;Sim;Não
0296708;21/03/2024;0001-0036977-21/03/2024-532302;Não;Sim;Não
0296708;21/03/2024;0001-0036980-21/03/2024-532261;Não;Sim;Não
0296708;21/03/2024;0001-0036984-21/03/2024-532263;Não;Sim;Não
0296708;21/03/2024;0001-0036988-21/03/2024-532264;Não;Sim;Não
0296708;21/03/2024;0001-0036992-21/03/2024-532252;Não;Sim;Não
0296708;21/03/2024;0001-0037021-21/03/2024-532280;Não;Sim;Não
0296708;21/03/2024;0001-0037035-21/03/2024-532275;Não;Sim;Não
0296708;21/03/2024;0001-0037067-21/03/2024-532259;Não;Sim;Não
0296708;21/03/2024;0001-0037068-21/03/2024-532253;Não;Sim;Não
0296708;21/03/2024;0001-0037086-21/03/2024-532279;Não;Sim;Não
0296708;21/03/2024;0001-0037094-21/03/2024-532302;Não;Sim;Não
0296708;21/03/2024;0001-0037125-21/03/2024-532297;Não;Sim;Não
0296708;21/03/2024;0001-0037127-21/03/2024-532284;Não;Sim;Não
0296708;21/03/2024;0001-0037129-21/03/2024-532276;Não;Sim;Não
0296708;21/03/2024;0001-0037131-21/03/2024-532281;Não;Sim;Não
0296708;21/03/2024;0001-0037134-21/03/2024-532268;Não;Sim;Não
0296708;21/03/2024;0001-0037157-21/03/2024-532275;Não;Sim;Não
0296708;21/03/2024;0001-0037158-21/03/2024-532275;Não;Sim;Não
0296708;21/03/2024;0001-0037176-21/03/2024-532302;Não;Sim;Não
0296708;21/03/2024;0001-0037184-21/03/2024-532300;Não;Sim;Não
0296708;21/03/2024;0001-0037195-21/03/2024-532271;Não;Sim;Não
0296708;21/03/2024;0001-0037211-21/03/2024-532288;Não;Sim;Não
0296708;21/03/2024;0001-0037228-21/03/2024-532251;Não;Sim;Não
0296708;21/03/2024;0001-0037277-21/03/2024-532295;Não;Sim;Não
0296708;21/03/2024;0001-0037279-21/03/2024-532281;Não;Não;Não
0296708;21/03/2024;0001-0037280-21/03/2024-532281;Não;Sim;Não
0296708;21/03/2024;0001-0037283-21/03/2024-532284;Não;Sim;Não
0296708;21/03/2024;0001-0037285-21/03/2024-532307;Não;Sim;Não
0296708;21/03/2024;0001-0037286-21/03/2024-532277;Não;Sim;Não
0296708;21/03/2024;0001-0037334-21/03/2024-532286;Não;Sim;Não
0296708;21/03/2024;0001-0037353-21/03/2024-532293;Não;Sim;Não
0296708;21/03/2024;0001-0037363-21/03/2024-532269;Não;Sim;Não
0296708;21/03/2024;0001-0037376-21/03/2024-532298;Não;Sim;Não
0296708;21/03/2024;0001-0037664-21/03/2024-532292;Não;Sim;Não
0296708;21/03/2024;0001-0037911-21/03/2024-532261;Não;Sim;Não
0296708;21/03/2024;0001-0037913-21/03/2024-532295;Não;Sim;Não
0296708;21/03/2024;0001-0037915-21/03/2024-532278;Não;Sim;Não
0296708;21/03/2024;0001-0037965-21/03/2024-532277;Não;Sim;Não
0296708;21/03/2024;0001-0037971-21/03/2024-532278;Não;Sim;Não
0296708;21/03/2024;0001-0037973-21/03/2024-532273;Não;Sim;Não
0296708;21/03/2024;0001-0037974-21/03/2024-532291;Não;Sim;Não
0296708;21/03/2024;0001-0037978-21/03/2024-532267;Não;Sim;Não
0296708;21/03/2024;0001-0037979-21/03/2024-532255;Não;Sim;Não
0296708;21/03/2024;0001-0039804-21/03/2024-532300;Não;Sim;Não
0296708;21/03/2024;0001-0039806-21/03/2024-532282;Não;Sim;Não
0296708;21/03/2024;0001-0039901-21/03/2024-532278;Não;Sim;Não
0296708;21/03/2024;0001-0039904-21/03/2024-532254;Não;Sim;Não
0296708;21/03/2024;0001-0039905-21/03/2024-532280;Não;Sim;Não
0296708;21/03/2024;0001-0045982-21/03/2024-532260;Não;Sim;Não
0296708;21/03/2024;0001-0046000-21/03/2024-532278;Não;Sim;Não
0296708;21/03/2024;0001-0046024-21/03/2024-532288;Não;Sim;Não
0296708;21/03/2024;0001-0046063-21/03/2024-532284;Não;Sim;Não
0296708;21/03/2024;0001-0046070-21/03/2024-532274;Não;Sim;Não
0296708;21/03/2024;0001-0046072-21/03/2024-532281;Não;Não;Não
0296708;21/03/2024;0001-0046087-21/03/2024-532271;Não;Sim;Não
0296708;21/03/2024;0001-0046788-21/03/2024-532274;Não;Sim;Não
0296708;21/03/2024;0001-0046960-21/03/2024-532311;Não;Sim;Não
0296708;21/03/2024;0001-0046971-21/03/2024-532278;Não;Sim;Não
0296708;21/03/2024;0001-0046972-21/03/2024-532263;Não;Sim;Não
0296708;21/03/2024;0001-0047915-21/03/2024-532260;Não;Sim;Não
0296708;21/03/2024;0001-0047916-21/03/2024-532278;Não;Sim;Não
0296708;21/03/2024;0001-0049227-21/03/2024-532311;Não;Sim;Não
0296708;21/03/2024;0001-0049230-21/03/2024-532299;Não;Sim;Não
0296708;21/03/2024;0001-0049239-21/03/2024-532296;Não;Sim;Não
0296708;21/03/2024;0001-0049247-21/03/2024-532304;Não;Sim;Não
0296708;21/03/2024;0001-0049277-21/03/2024-532307;Não;Sim;Não
0296708;21/03/2024;0001-0049328-21/03/2024-532276;Não;Sim;Não
0296708;21/03/2024;0001-0049344-21/03/2024-532285;Não;Sim;Não
0296708;21/03/2024;0001-0049374-21/03/2024-532259;Não;Sim;Não
0296708;21/03/2024;0001-0049418-21/03/2024-532262;Não;Não;Não
0296708;21/03/2024;0001-0049472-21/03/2024-000000;Não;Não;Não
0296708;21/03/2024;0001-0049476-21/03/2024-532268;Não;Sim;Não
0296708;21/03/2024;0001-0049510-21/03/2024-532282;Não;Sim;Não
0296708;21/03/2024;0001-0049558-21/03/2024-532261;Não;Sim;Não
0296708;21/03/2024;0001-0049565-21/03/2024-532291;Não;Sim;Não
0296708;21/03/2024;0001-0049577-21/03/2024-532256;Não;Sim;Não
0296708;21/03/2024;0001-0049637-21/03/2024-532251;Não;Sim;Não
0296708;21/03/2024;0001-0049743-21/03/2024-532298;Não;Sim;Não
0296708;21/03/2024;0001-0051792-21/03/2024-532275;Não;Sim;Não
0296708;21/03/2024;0001-0051942-21/03/2024-532297;Não;Sim;Não
0296708;21/03/2024;0001-0051948-21/03/2024-532298;Não;Sim;Não
0296708;21/03/2024;0001-0051949-21/03/2024-532278;Não;Sim;Não
0296708;21/03/2024;0001-0051950-21/03/2024-532289;Não;Sim;Não
0296708;21/03/2024;0001-0052162-21/03/2024-532297;Não;Sim;Não
0296708;21/03/2024;0001-0053503-21/03/2024-000000;Não;Não;Não
0296708;21/03/2024;0001-0053513-21/03/2024-532283;Não;Não;Não
0296708;21/03/2024;0001-0053523-21/03/2024-532274;Não;Sim;Não
0296708;21/03/2024;0001-0053525-21/03/2024-532281;Não;Sim;Não
0296708;21/03/2024;0001-0053526-21/03/2024-532268;Não;Sim;Não
0296708;21/03/2024;0001-0053604-21/03/2024-532267;Não;Sim;Não
0296708;21/03/2024;0001-0053617-21/03/2024-532295;Não;Não;Não
0296708;21/03/2024;0001-0053656-21/03/2024-532301;Não;Sim;Não
0296708;21/03/2024;0001-0053657-21/03/2024-532285;Não;Sim;Não
0296708;21/03/2024;0001-0053673-21/03/2024-532294;Não;Sim;Não
0296708;21/03/2024;0001-0053688-21/03/2024-532287;Não;Sim;Não
0296708;21/03/2024;0001-0053703-21/03/2024-532259;Não;Sim;Não
0296708;21/03/2024;0001-0053741-21/03/2024-532258;Não;Sim;Não
0296708;21/03/2024;0001-0053760-21/03/2024-532295;Não;Sim;Não
0296708;21/03/2024;0001-0053792-21/03/2024-532307;Não;Sim;Não
0296708;21/03/2024;0001-0053794-21/03/2024-532298;Não;Sim;Não
0296708;21/03/2024;0001-0053807-21/03/2024-532252;Não;Sim;Não
0296708;21/03/2024;0001-0053819-21/03/2024-532259;Não;Sim;Não
0296708;21/03/2024;0001-0053829-21/03/2024-532298;Não;Sim;Não
0296708;21/03/2024;0001-0053833-21/03/2024-532301;Não;Sim;Não
0296708;21/03/2024;0001-0053860-21/03/2024-532293;Não;Sim;Não
0296708;21/03/2024;0001-0053869-21/03/2024-532289;Não;Sim;Não
0296708;21/03/2024;0001-0053881-21/03/2024-532296;Não;Sim;Não
0296708;21/03/2024;0001-0053891-21/03/2024-532293;Não;Não;Não
0296708;21/03/2024;0001-0053898-21/03/2024-532296;Não;Sim;Não
0296708;21/03/2024;0001-0053901-21/03/2024-532289;Não;Sim;Não
0296708;21/03/2024;0001-0053929-21/03/2024-532295;Não;Sim;Não
0296708;21/03/2024;0001-0053939-21/03/2024-532285;Não;Sim;Não
0296708;21/03/2024;0001-0053940-21/03/2024-532300;Não;Sim;Não
0296708;21/03/2024;0001-0053976-21/03/2024-532282;Não;Sim;Não
0296708;21/03/2024;0001-0053995-21/03/2024-532271;Não;Sim;Não
0296708;21/03/2024;0001-0053998-21/03/2024-532263;Não;Sim;Não
0296708;21/03/2024;0001-0054004-21/03/2024-532269;Não;Sim;Não
0296708;21/03/2024;0001-0054034-21/03/2024-532298;Não;Não;Não
0296708;21/03/2024;0001-0054036-21/03/2024-532258;Não;Sim;Não
0296708;21/03/2024;0001-0054059-21/03/2024-532275;Não;Sim;Não
0296708;21/03/2024;0001-0054061-21/03/2024-532274;Não;Sim;Não
0296708;21/03/2024;0001-0054062-21/03/2024-532281;Não;Sim;Não
0296708;21/03/2024;0001-0054066-21/03/2024-532274;Não;Sim;Não
0296708;21/03/2024;0001-0054073-21/03/2024-532277;Não;Sim;Não
0296708;21/03/2024;0001-0054081-21/03/2024-532276;Não;Sim;Não
0296708;21/03/2024;0001-0054084-21/03/2024-532289;Não;Sim;Não
0296708;21/03/2024;0001-0054086-21/03/2024-532256;Não;Sim;Não
0296708;21/03/2024;0001-0054092-21/03/2024-532274;Não;Sim;Não
0296708;21/03/2024;0001-0054173-21/03/2024-532311;Não;Sim;Não
0296708;21/03/2024;0001-0054181-21/03/2024-532279;Não;Sim;Não
0296708;21/03/2024;0001-0054198-21/03/2024-532252;Não;Sim;Não
0296708;21/03/2024;0001-0054208-21/03/2024-532297;Não;Não;Não
0296708;21/03/2024;0001-0054256-21/03/2024-532281;Não;Sim;Não
0296708;21/03/2024;0001-0054298-21/03/2024-532267;Não;Sim;Não
0296708;21/03/2024;0001-0054334-21/03/2024-532251;Não;Sim;Não
0296708;21/03/2024;0001-0054341-21/03/2024-532261;Não;Sim;Não
0296708;21/03/2024;0001-0054344-21/03/2024-532274;Não;Sim;Não
0296708;21/03/2024;0001-0054347-21/03/2024-532285;Não;Sim;Não
0296708;21/03/2024;0001-0054350-21/03/2024-532253;Não;Sim;Não
0296708;21/03/2024;0001-0054353-21/03/2024-532299;Não;Sim;Não
0296708;21/03/2024;0001-0054389-21/03/2024-532260;Não;Sim;Não
0296708;21/03/2024;0001-0054418-21/03/2024-532292;Não;Sim;Não
0296708;21/03/2024;0001-0054435-21/03/2024-532302;Não;Sim;Não
0296708;21/03/2024;0001-0054445-21/03/2024-532263;Não;Sim;Não
0296708;21/03/2024;0001-0054446-21/03/2024-532290;Não;Não;Não
0296708;21/03/2024;0001-0054456-21/03/2024-532274;Não;Sim;Não
0296708;21/03/2024;0001-0054461-21/03/2024-532285;Não;Sim;Não
0296708;21/03/2024;0001-0054473-21/03/2024-532284;Não;Sim;Não
0296708;21/03/2024;0001-0054506-21/03/2024-532304;Não;Sim;Não
0296708;21/03/2024;0001-0054526-21/03/2024-532285;Não;Sim;Não
0296708;21/03/2024;0001-0054527-21/03/2024-532289;Não;Sim;Não
0296708;21/03/2024;0001-0054537-21/03/2024-532291;Não;Sim;Não
0296708;21/03/2024;0001-0054542-21/03/2024-000000;Não;Não;Não
0296708;21/03/2024;0001-0054545-21/03/2024-532288;Não;Sim;Não
0296708;21/03/2024;0001-0054560-21/03/2024-532263;Não;Sim;Não
0296708;21/03/2024;0001-0054584-21/03/2024-532297;Não;Sim;Não
0296708;21/03/2024;0001-0054630-21/03/2024-532299;Não;Sim;Não
0296708;21/03/2024;0001-0054636-21/03/2024-532299;Não;Sim;Não
0296708;21/03/2024;0001-0054682-21/03/2024-532306;Não;Sim;Não
0296708;21/03/2024;0001-0054702-21/03/2024-532267;Não;Sim;Não
0296708;21/03/2024;0001-0054706-21/03/2024-532262;Não;Sim;Não
0296708;21/03/2024;0001-0054712-21/03/2024-532311;Não;Sim;Não
0296708;21/03/2024;0001-0054751-21/03/2024-532258;Não;Sim;Não
0296708;21/03/2024;0001-0054761-21/03/2024-532294;Não;Sim;Não
0296708;21/03/2024;0001-0054795-21/03/2024-532271;Não;Sim;Não
0296708;21/03/2024;0001-0054799-21/03/2024-532283;Não;Sim;Não
0296708;21/03/2024;0001-0054802-21/03/2024-532296;Não;Sim;Não
0296708;21/03/2024;0001-0054803-21/03/2024-532281;Não;Sim;Não
0296708;21/03/2024;0001-0054806-21/03/2024-532293;Não;Sim;Não
0296708;21/03/2024;0001-0054807-21/03/2024-532281;Não;Sim;Não
0296708;21/03/2024;0001-0054817-21/03/2024-532285;Não;Sim;Não
0296708;21/03/2024;0001-0054822-21/03/2024-532299;Não;Não;Não
0296708;21/03/2024;0001-0054827-21/03/2024-532277;Não;Sim;Não
0296708;21/03/2024;0001-0054866-21/03/2024-532254;Não;Sim;Não
0296708;21/03/2024;0001-0054916-21/03/2024-532286;Não;Sim;Não
0296708;21/03/2024;0001-0054928-21/03/2024-532300;Não;Sim;Não
0296708;21/03/2024;0001-0054930-21/03/2024-532276;Não;Sim;Não
0296708;21/03/2024;0001-0054931-21/03/2024-532254;Não;Sim;Não
0296708;21/03/2024;0001-0054944-21/03/2024-532273;Não;Sim;Não
0296708;21/03/2024;0001-0054953-21/03/2024-532263;Não;Sim;Não
0296708;21/03/2024;0001-0054981-21/03/2024-532299;Não;Sim;Não
0296708;21/03/2024;0001-0055003-21/03/2024-532276;Não;Sim;Não
0296708;21/03/2024;0001-0055016-21/03/2024-532278;Não;Sim;Não
0296708;21/03/2024;0001-0055027-21/03/2024-532304;Não;Sim;Não
0296708;21/03/2024;0001-0055038-21/03/2024-532293;Não;Sim;Não
0296708;21/03/2024;0001-0055071-21/03/2024-532299;Não;Sim;Não
0296708;21/03/2024;0001-0055083-21/03/2024-532299;Não;Sim;Não
0296708;21/03/2024;0001-0055087-21/03/2024-532262;Não;Sim;Não
0296708;21/03/2024;0001-0055108-21/03/2024-532282;Não;Sim;Não
0296708;21/03/2024;0001-0055117-21/03/2024-532255;Não;Sim;Não
0296708;21/03/2024;0001-0055122-21/03/2024-532282;Não;Sim;Não
0296708;21/03/2024;0001-0055134-21/03/2024-532267;Não;Sim;Não
0296708;21/03/2024;0001-0055138-21/03/2024-532267;Não;Sim;Não
0296708;21/03/2024;0001-0055174-21/03/2024-532283;Não;Sim;Não
0296708;21/03/2024;0001-0055177-21/03/2024-532270;Não;Sim;Não
0296708;21/03/2024;0001-0055184-21/03/2024-532271;Não;Sim;Não
0296708;21/03/2024;0001-0055220-21/03/2024-532285;Não;Sim;Não
0296708;21/03/2024;0001-0055230-21/03/2024-532255;Não;Sim;Não
0296708;21/03/2024;0001-0055283-21/03/2024-532282;Não;Sim;Não
0296708;21/03/2024;0001-0055307-21/03/2024-532290;Não;Sim;Não
0296708;21/03/2024;0001-0055331-21/03/2024-532302;Não;Sim;Não
0296708;21/03/2024;0001-0055390-21/03/2024-532267;Não;Sim;Não
0296708;21/03/2024;0001-0055424-21/03/2024-532255;Não;Sim;Não
0296708;21/03/2024;0001-0055437-21/03/2024-532286;Não;Sim;Não
0296708;21/03/2024;0001-0055446-21/03/2024-532260;Não;Sim;Não
0296708;21/03/2024;0001-0055452-21/03/2024-532290;Não;Sim;Não
0296708;21/03/2024;0001-0055505-21/03/2024-532282;Não;Sim;Não
0296708;21/03/2024;0001-0055507-21/03/2024-532280;Não;Sim;Não
0296708;21/03/2024;0001-0055516-21/03/2024-532299;Não;Sim;Não
0296708;21/03/2024;0001-0055537-21/03/2024-532289;Não;Sim;Não
0296708;21/03/2024;0001-0055540-21/03/2024-532263;Não;Sim;Não
0296708;21/03/2024;0001-0055563-21/03/2024-532271;Não;Sim;Não
0296708;21/03/2024;0001-0055566-21/03/2024-532259;Não;Sim;Não
0296708;21/03/2024;0001-0055587-21/03/2024-532270;Não;Sim;Não
0296708;21/03/2024;0001-0055597-21/03/2024-532269;Não;Não;Não
0296708;21/03/2024;0001-0055614-21/03/2024-532257;Não;Sim;Não
0296708;21/03/2024;0001-0055623-21/03/2024-532268;Não;Sim;Não
